"CubeId";"BSTA@SNB.MONA_US.BIL.PAS.VKE.KOV"
"PublishingDate";"2025-10-21 09:49"

"Date";"KONSOLIDIERUNGSSTUFE";"INLANDAUSLAND";"WAEHRUNG";"SEKTORESVG";"FAELLIGKEIT";"UEBERTRAGBARKEIT";"BANKENGRUPPE";"Value"
"2015-08";"U";"I";"T";"FUN";"KUE";"UEB";"A40";"11275000"
"2015-08";"U";"I";"T";"FUN";"KUE";"NUE";"A40";"7122000"
"2015-08";"U";"I";"T";"FUN";"RLZ";"T";"A40";"35370000"
"2015-08";"U";"I";"T";"FVW";"T";"T";"A40";"62635000"
"2015-08";"U";"I";"T";"FVW";"ASI";"T";"A40";"44070000"
"2015-08";"U";"I";"T";"FVW";"KUE";"T";"A40";"5244000"
"2015-08";"U";"I";"T";"FVW";"KUE";"UEB";"A40";"2820000"
"2015-08";"U";"I";"T";"FVW";"KUE";"NUE";"A40";"2424000"
"2015-08";"U";"I";"T";"FVW";"RLZ";"T";"A40";"13320000"
"2015-08";"U";"I";"CHF";"T";"T";"T";"A40";"840607000"
"2015-08";"U";"I";"CHF";"T";"ASI";"T";"A40";"298356000"
"2015-08";"U";"I";"CHF";"T";"KUE";"T";"A40";"490728000"
"2015-08";"U";"I";"CHF";"T";"KUE";"UEB";"A40";"173464000"
"2015-08";"U";"I";"CHF";"T";"KUE";"NUE";"A40";"317264000"
"2015-08";"U";"I";"CHF";"T";"RLZ";"T";"A40";"51523000"
"2015-08";"U";"I";"CHF";"NFU";"T";"T";"A40";"168129000"
"2015-08";"U";"I";"CHF";"NFU";"ASI";"T";"A40";"118580000"
"2015-08";"U";"I";"CHF";"NFU";"KUE";"T";"A40";"33746000"
"2015-08";"U";"I";"CHF";"NFU";"KUE";"UEB";"A40";"17582000"
"2015-08";"U";"I";"CHF";"NFU";"KUE";"NUE";"A40";"16164000"
"2015-08";"U";"I";"CHF";"NFU";"RLZ";"T";"A40";"15802000"
"2015-08";"U";"I";"CHF";"FUN";"T";"T";"A40";"110182000"
"2015-08";"U";"I";"CHF";"FUN";"ASI";"T";"A40";"66423000"
"2015-08";"U";"I";"CHF";"FUN";"KUE";"T";"A40";"17748000"
"2015-08";"U";"I";"CHF";"FUN";"KUE";"UEB";"A40";"10722000"
"2015-08";"U";"I";"CHF";"FUN";"KUE";"NUE";"A40";"7026000"
"2015-08";"U";"I";"CHF";"FUN";"RLZ";"T";"A40";"26011000"
"2015-08";"U";"I";"CHF";"FVW";"T";"T";"A40";"34616000"
"2015-08";"U";"I";"CHF";"FVW";"ASI";"T";"A40";"25000000"
"2015-08";"U";"I";"CHF";"FVW";"KUE";"T";"A40";"4733000"
"2015-08";"U";"I";"CHF";"FVW";"KUE";"UEB";"A40";"2401000"
"2015-08";"U";"I";"CHF";"FVW";"KUE";"NUE";"A40";"2332000"
"2015-08";"U";"I";"CHF";"FVW";"RLZ";"T";"A40";"4881000"
"2015-09";"U";"I";"T";"T";"T";"T";"A40";"963101000"
"2015-09";"U";"I";"T";"T";"ASI";"T";"A40";"398230000"
"2015-09";"U";"I";"T";"T";"KUE";"T";"A40";"499325000"
"2015-09";"U";"I";"T";"T";"KUE";"UEB";"A40";"180089000"
"2015-09";"U";"I";"T";"T";"KUE";"NUE";"A40";"319236000"
"2015-09";"U";"I";"T";"T";"RLZ";"T";"A40";"65548000"
"2015-09";"U";"I";"T";"NFU";"T";"T";"A40";"204220000"
"2015-09";"U";"I";"T";"NFU";"ASI";"T";"A40";"151457000"
"2015-09";"U";"I";"T";"NFU";"KUE";"T";"A40";"35247000"
"2015-09";"U";"I";"T";"NFU";"KUE";"UEB";"A40";"19012000"
"2015-09";"U";"I";"T";"NFU";"KUE";"NUE";"A40";"16235000"
"2015-09";"U";"I";"T";"NFU";"RLZ";"T";"A40";"17516000"
"2015-09";"U";"I";"T";"FUN";"T";"T";"A40";"148007000"
"2015-09";"U";"I";"T";"FUN";"ASI";"T";"A40";"94042000"
"2015-09";"U";"I";"T";"FUN";"KUE";"T";"A40";"18693000"
"2015-09";"U";"I";"T";"FUN";"KUE";"UEB";"A40";"11524000"
"2015-09";"U";"I";"T";"FUN";"KUE";"NUE";"A40";"7169000"
"2015-09";"U";"I";"T";"FUN";"RLZ";"T";"A40";"35272000"
"2015-09";"U";"I";"T";"FVW";"T";"T";"A40";"63122000"
"2015-09";"U";"I";"T";"FVW";"ASI";"T";"A40";"44123000"
"2015-09";"U";"I";"T";"FVW";"KUE";"T";"A40";"5870000"
"2015-09";"U";"I";"T";"FVW";"KUE";"UEB";"A40";"3409000"
"2015-09";"U";"I";"T";"FVW";"KUE";"NUE";"A40";"2461000"
"2015-09";"U";"I";"T";"FVW";"RLZ";"T";"A40";"13130000"
"2015-09";"U";"I";"CHF";"T";"T";"T";"A40";"838869000"
"2015-09";"U";"I";"CHF";"T";"ASI";"T";"A40";"299077000"
"2015-09";"U";"I";"CHF";"T";"KUE";"T";"A40";"489088000"
"2015-09";"U";"I";"CHF";"T";"KUE";"UEB";"A40";"172756000"
"2015-09";"U";"I";"CHF";"T";"KUE";"NUE";"A40";"316332000"
"2015-09";"U";"I";"CHF";"T";"RLZ";"T";"A40";"50703000"
"2015-09";"U";"I";"CHF";"NFU";"T";"T";"A40";"167717000"
"2015-09";"U";"I";"CHF";"NFU";"ASI";"T";"A40";"119296000"
"2015-09";"U";"I";"CHF";"NFU";"KUE";"T";"A40";"33158000"
"2015-09";"U";"I";"CHF";"NFU";"KUE";"UEB";"A40";"17119000"
"2015-09";"U";"I";"CHF";"NFU";"KUE";"NUE";"A40";"16039000"
"2015-09";"U";"I";"CHF";"NFU";"RLZ";"T";"A40";"15263000"
"2015-09";"U";"I";"CHF";"FUN";"T";"T";"A40";"110058000"
"2015-09";"U";"I";"CHF";"FUN";"ASI";"T";"A40";"66169000"
"2015-09";"U";"I";"CHF";"FUN";"KUE";"T";"A40";"17985000"
"2015-09";"U";"I";"CHF";"FUN";"KUE";"UEB";"A40";"10913000"
"2015-09";"U";"I";"CHF";"FUN";"KUE";"NUE";"A40";"7072000"
"2015-09";"U";"I";"CHF";"FUN";"RLZ";"T";"A40";"25903000"
"2015-09";"U";"I";"CHF";"FVW";"T";"T";"A40";"36130000"
"2015-09";"U";"I";"CHF";"FVW";"ASI";"T";"A40";"25871000"
"2015-09";"U";"I";"CHF";"FVW";"KUE";"T";"A40";"5305000"
"2015-09";"U";"I";"CHF";"FVW";"KUE";"UEB";"A40";"2936000"
"2015-09";"U";"I";"CHF";"FVW";"KUE";"NUE";"A40";"2369000"
"2015-09";"U";"I";"CHF";"FVW";"RLZ";"T";"A40";"4952000"
"2015-10";"U";"I";"T";"T";"T";"T";"A40";"969480000"
"2015-10";"U";"I";"T";"T";"ASI";"T";"A40";"402187000"
"2015-10";"U";"I";"T";"T";"KUE";"T";"A40";"501432000"
"2015-10";"U";"I";"T";"T";"KUE";"UEB";"A40";"158935000"
"2015-10";"U";"I";"T";"T";"KUE";"NUE";"A40";"342497000"
"2015-10";"U";"I";"T";"T";"RLZ";"T";"A40";"65861000"
"2015-10";"U";"I";"T";"NFU";"T";"T";"A40";"208409000"
"2015-10";"U";"I";"T";"NFU";"ASI";"T";"A40";"155431000"
"2015-10";"U";"I";"T";"NFU";"KUE";"T";"A40";"35488000"
"2015-10";"U";"I";"T";"NFU";"KUE";"UEB";"A40";"6856000"
"2015-10";"U";"I";"T";"NFU";"KUE";"NUE";"A40";"28632000"
"2015-10";"U";"I";"T";"NFU";"RLZ";"T";"A40";"17490000"
"2015-10";"U";"I";"T";"FUN";"T";"T";"A40";"146174000"
"2015-10";"U";"I";"T";"FUN";"ASI";"T";"A40";"91897000"
"2015-10";"U";"I";"T";"FUN";"KUE";"T";"A40";"19088000"
"2015-10";"U";"I";"T";"FUN";"KUE";"UEB";"A40";"4019000"
"2015-10";"U";"I";"T";"FUN";"KUE";"NUE";"A40";"15069000"
"2015-10";"U";"I";"T";"FUN";"RLZ";"T";"A40";"35188000"
"2015-10";"U";"I";"T";"FVW";"T";"T";"A40";"62246000"
"2015-10";"U";"I";"T";"FVW";"ASI";"T";"A40";"43065000"
"2015-10";"U";"I";"T";"FVW";"KUE";"T";"A40";"6204000"
"2015-10";"U";"I";"T";"FVW";"KUE";"UEB";"A40";"836000"
"2015-10";"U";"I";"T";"FVW";"KUE";"NUE";"A40";"5368000"
"2015-10";"U";"I";"T";"FVW";"RLZ";"T";"A40";"12977000"
"2015-10";"U";"I";"CHF";"T";"T";"T";"A40";"844076000"
"2015-10";"U";"I";"CHF";"T";"ASI";"T";"A40";"302819000"
"2015-10";"U";"I";"CHF";"T";"KUE";"T";"A40";"490142000"
"2015-10";"U";"I";"CHF";"T";"KUE";"UEB";"A40";"153547000"
"2015-10";"U";"I";"CHF";"T";"KUE";"NUE";"A40";"336595000"
"2015-10";"U";"I";"CHF";"T";"RLZ";"T";"A40";"51114000"
"2015-10";"U";"I";"CHF";"NFU";"T";"T";"A40";"171420000"
"2015-10";"U";"I";"CHF";"NFU";"ASI";"T";"A40";"123055000"
"2015-10";"U";"I";"CHF";"NFU";"KUE";"T";"A40";"33056000"
"2015-10";"U";"I";"CHF";"NFU";"KUE";"UEB";"A40";"6534000"
"2015-10";"U";"I";"CHF";"NFU";"KUE";"NUE";"A40";"26522000"
"2015-10";"U";"I";"CHF";"NFU";"RLZ";"T";"A40";"15310000"
"2015-10";"U";"I";"CHF";"FUN";"T";"T";"A40";"107082000"
"2015-10";"U";"I";"CHF";"FUN";"ASI";"T";"A40";"63212000"
"2015-10";"U";"I";"CHF";"FUN";"KUE";"T";"A40";"18105000"
"2015-10";"U";"I";"CHF";"FUN";"KUE";"UEB";"A40";"3794000"
"2015-10";"U";"I";"CHF";"FUN";"KUE";"NUE";"A40";"14311000"
"2015-10";"U";"I";"CHF";"FUN";"RLZ";"T";"A40";"25764000"
"2015-10";"U";"I";"CHF";"FVW";"T";"T";"A40";"34287000"
"2015-10";"U";"I";"CHF";"FVW";"ASI";"T";"A40";"24127000"
"2015-10";"U";"I";"CHF";"FVW";"KUE";"T";"A40";"5429000"
"2015-10";"U";"I";"CHF";"FVW";"KUE";"UEB";"A40";"635000"
"2015-10";"U";"I";"CHF";"FVW";"KUE";"NUE";"A40";"4794000"
"2015-10";"U";"I";"CHF";"FVW";"RLZ";"T";"A40";"4731000"
"2015-11";"U";"I";"T";"T";"T";"T";"A40";"983157575.534527"
"2015-11";"U";"I";"T";"T";"ASI";"T";"A40";"408503090.0459779"
"2015-11";"U";"I";"T";"T";"KUE";"T";"A40";"511804591.737712"
"2015-11";"U";"I";"T";"T";"KUE";"UEB";"A40";"156622651.720685"
"2015-11";"U";"I";"T";"T";"KUE";"NUE";"A40";"355181940.017027"
"2015-11";"U";"I";"T";"T";"RLZ";"T";"A40";"62849893.750837"
"2015-11";"U";"I";"T";"NFU";"T";"T";"A40";"210567373.58886194"
"2015-11";"U";"I";"T";"NFU";"ASI";"T";"A40";"157695646.016176"
"2015-11";"U";"I";"T";"NFU";"KUE";"T";"A40";"40543357.440144"
"2015-11";"U";"I";"T";"NFU";"KUE";"UEB";"A40";"6982259.2448"
"2015-11";"U";"I";"T";"NFU";"KUE";"NUE";"A40";"33561098.195344"
"2015-11";"U";"I";"T";"NFU";"RLZ";"T";"A40";"12328370.132542"
"2015-11";"U";"I";"T";"FUN";"T";"T";"A40";"143576628.772709"
"2015-11";"U";"I";"T";"FUN";"ASI";"T";"A40";"89779871.377736"
"2015-11";"U";"I";"T";"FUN";"KUE";"T";"A40";"21315441.385165"
"2015-11";"U";"I";"T";"FUN";"KUE";"UEB";"A40";"2684026.02127"
"2015-11";"U";"I";"T";"FUN";"KUE";"NUE";"A40";"18631415.363895"
"2015-11";"U";"I";"T";"FUN";"RLZ";"T";"A40";"32481316.009808"
"2015-11";"U";"I";"T";"FVW";"T";"T";"A40";"61346931.403258"
"2015-11";"U";"I";"T";"FVW";"ASI";"T";"A40";"40973220.281331"
"2015-11";"U";"I";"T";"FVW";"KUE";"T";"A40";"7673832.790849"
"2015-11";"U";"I";"T";"FVW";"KUE";"UEB";"A40";"919800.01494"
"2015-11";"U";"I";"T";"FVW";"KUE";"NUE";"A40";"6754032.775909"
"2015-11";"U";"I";"T";"FVW";"RLZ";"T";"A40";"12699878.331078"
"2015-11";"U";"I";"CHF";"T";"T";"T";"A40";"860141928.473865"
"2015-11";"U";"I";"CHF";"T";"ASI";"T";"A40";"312747476.8830739"
"2015-11";"U";"I";"CHF";"T";"KUE";"T";"A40";"497664496.653766"
"2015-11";"U";"I";"CHF";"T";"KUE";"UEB";"A40";"151170619.806485"
"2015-11";"U";"I";"CHF";"T";"KUE";"NUE";"A40";"346493876.847281"
"2015-11";"U";"I";"CHF";"T";"RLZ";"T";"A40";"49729954.937025"
"2015-11";"U";"I";"CHF";"NFU";"T";"T";"A40";"173929368.8789039"
"2015-11";"U";"I";"CHF";"NFU";"ASI";"T";"A40";"126127716.685192"
"2015-11";"U";"I";"CHF";"NFU";"KUE";"T";"A40";"37417833.133516"
"2015-11";"U";"I";"CHF";"NFU";"KUE";"UEB";"A40";"6692941.76873"
"2015-11";"U";"I";"CHF";"NFU";"KUE";"NUE";"A40";"30724891.364786"
"2015-11";"U";"I";"CHF";"NFU";"RLZ";"T";"A40";"10383819.060196"
"2015-11";"U";"I";"CHF";"FUN";"T";"T";"A40";"106404107.39294"
"2015-11";"U";"I";"CHF";"FUN";"ASI";"T";"A40";"63361995.550292"
"2015-11";"U";"I";"CHF";"FUN";"KUE";"T";"A40";"19762356.43421"
"2015-11";"U";"I";"CHF";"FUN";"KUE";"UEB";"A40";"2413779.73044"
"2015-11";"U";"I";"CHF";"FUN";"KUE";"NUE";"A40";"17348576.70377"
"2015-11";"U";"I";"CHF";"FUN";"RLZ";"T";"A40";"23279755.408438"
"2015-11";"U";"I";"CHF";"FVW";"T";"T";"A40";"34847612.397756"
"2015-11";"U";"I";"CHF";"FVW";"ASI";"T";"A40";"24262943.405578"
"2015-11";"U";"I";"CHF";"FVW";"KUE";"T";"A40";"6480217.66213"
"2015-11";"U";"I";"CHF";"FVW";"KUE";"UEB";"A40";"689931.33984"
"2015-11";"U";"I";"CHF";"FVW";"KUE";"NUE";"A40";"5790286.32229"
"2015-11";"U";"I";"CHF";"FVW";"RLZ";"T";"A40";"4104451.330048"
"2015-12";"U";"I";"T";"T";"T";"T";"A40";"967555231.000553"
"2015-12";"U";"I";"T";"T";"ASI";"T";"A40";"402932304.5167119"
"2015-12";"U";"I";"T";"T";"KUE";"T";"A40";"505741178.602137"
"2015-12";"U";"I";"T";"T";"KUE";"UEB";"A40";"153050694.66961"
"2015-12";"U";"I";"T";"T";"KUE";"NUE";"A40";"352690483.932527"
"2015-12";"U";"I";"T";"T";"RLZ";"T";"A40";"58881747.881704"
"2015-12";"U";"I";"T";"NFU";"T";"T";"A40";"205275652.406687"
"2015-12";"U";"I";"T";"NFU";"ASI";"T";"A40";"154824764.825096"
"2015-12";"U";"I";"T";"NFU";"KUE";"T";"A40";"40632884.711221"
"2015-12";"U";"I";"T";"NFU";"KUE";"UEB";"A40";"7657529.33615"
"2015-12";"U";"I";"T";"NFU";"KUE";"NUE";"A40";"32975355.375071"
"2015-12";"U";"I";"T";"NFU";"RLZ";"T";"A40";"9818002.87037"
"2015-12";"U";"I";"T";"FUN";"T";"T";"A40";"146580598.434173"
"2015-12";"U";"I";"T";"FUN";"ASI";"T";"A40";"93868917.67091"
"2015-12";"U";"I";"T";"FUN";"KUE";"T";"A40";"21530314.258263"
"2015-12";"U";"I";"T";"FUN";"KUE";"UEB";"A40";"3048310.01423"
"2015-12";"U";"I";"T";"FUN";"KUE";"NUE";"A40";"18482004.244033"
"2015-12";"U";"I";"T";"FUN";"RLZ";"T";"A40";"31181366.505"
"2015-12";"U";"I";"T";"FVW";"T";"T";"A40";"60838332.122103"
"2015-12";"U";"I";"T";"FVW";"ASI";"T";"A40";"39974811.248654"
"2015-12";"U";"I";"T";"FVW";"KUE";"T";"A40";"8374451.380709"
"2015-12";"U";"I";"T";"FVW";"KUE";"UEB";"A40";"947353.04073"
"2015-12";"U";"I";"T";"FVW";"KUE";"NUE";"A40";"7427098.339979"
"2015-12";"U";"I";"T";"FVW";"RLZ";"T";"A40";"12489069.49274"
"2015-12";"U";"I";"CHF";"T";"T";"T";"A40";"849606086.781068"
"2015-12";"U";"I";"CHF";"T";"ASI";"T";"A40";"311538905.0989799"
"2015-12";"U";"I";"CHF";"T";"KUE";"T";"A40";"492264629.109311"
"2015-12";"U";"I";"CHF";"T";"KUE";"UEB";"A40";"147781182.12125"
"2015-12";"U";"I";"CHF";"T";"KUE";"NUE";"A40";"344483446.988061"
"2015-12";"U";"I";"CHF";"T";"RLZ";"T";"A40";"45802552.572777"
"2015-12";"U";"I";"CHF";"NFU";"T";"T";"A40";"168898075.309812"
"2015-12";"U";"I";"CHF";"NFU";"ASI";"T";"A40";"123069136.460674"
"2015-12";"U";"I";"CHF";"NFU";"KUE";"T";"A40";"37659088.458534"
"2015-12";"U";"I";"CHF";"NFU";"KUE";"UEB";"A40";"7362347.46359"
"2015-12";"U";"I";"CHF";"NFU";"KUE";"NUE";"A40";"30296740.994944"
"2015-12";"U";"I";"CHF";"NFU";"RLZ";"T";"A40";"8169850.390604"
"2015-12";"U";"I";"CHF";"FUN";"T";"T";"A40";"110980848.828941"
"2015-12";"U";"I";"CHF";"FUN";"ASI";"T";"A40";"68748856.467586"
"2015-12";"U";"I";"CHF";"FUN";"KUE";"T";"A40";"20136307.95179"
"2015-12";"U";"I";"CHF";"FUN";"KUE";"UEB";"A40";"2839630.76894"
"2015-12";"U";"I";"CHF";"FUN";"KUE";"NUE";"A40";"17296677.18285"
"2015-12";"U";"I";"CHF";"FUN";"RLZ";"T";"A40";"22095684.409565"
"2015-12";"U";"I";"CHF";"FVW";"T";"T";"A40";"35271452.863238"
"2015-12";"U";"I";"CHF";"FVW";"ASI";"T";"A40";"24005698.721293"
"2015-12";"U";"I";"CHF";"FVW";"KUE";"T";"A40";"7305773.66701"
"2015-12";"U";"I";"CHF";"FVW";"KUE";"UEB";"A40";"765479.0184"
"2015-12";"U";"I";"CHF";"FVW";"KUE";"NUE";"A40";"6540294.64861"
"2015-12";"U";"I";"CHF";"FVW";"RLZ";"T";"A40";"3959980.474935"
"2016-01";"U";"I";"T";"T";"T";"T";"A40";"973808972.8663217"
"2016-01";"U";"I";"T";"T";"ASI";"T";"A40";"432847921.0545698"
"2016-01";"U";"I";"T";"T";"KUE";"T";"A40";"482659369.257237"
"2016-01";"U";"I";"T";"T";"KUE";"UEB";"A40";"129494573.09535"
"2016-01";"U";"I";"T";"T";"KUE";"NUE";"A40";"353164796.161887"
"2016-01";"U";"I";"T";"T";"RLZ";"T";"A40";"58301682.554515"
"2016-01";"U";"I";"T";"NFU";"T";"T";"A40";"205177254.789724"
"2016-01";"U";"I";"T";"NFU";"ASI";"T";"A40";"155457129.964876"
"2016-01";"U";"I";"T";"NFU";"KUE";"T";"A40";"39463145.458328"
"2016-01";"U";"I";"T";"NFU";"KUE";"UEB";"A40";"5519597.66273"
"2016-01";"U";"I";"T";"NFU";"KUE";"NUE";"A40";"33943547.795598"
"2016-01";"U";"I";"T";"NFU";"RLZ";"T";"A40";"10256979.36652"
"2016-01";"U";"I";"T";"FUN";"T";"T";"A40";"142938057.352478"
"2016-01";"U";"I";"T";"FUN";"ASI";"T";"A40";"91310879.609767"
"2016-01";"U";"I";"T";"FUN";"KUE";"T";"A40";"20578001.707435"
"2016-01";"U";"I";"T";"FUN";"KUE";"UEB";"A40";"2828587.09742"
"2016-01";"U";"I";"T";"FUN";"KUE";"NUE";"A40";"17749414.610015"
"2016-01";"U";"I";"T";"FUN";"RLZ";"T";"A40";"31049176.035276"
"2016-01";"U";"I";"T";"FVW";"T";"T";"A40";"61084518.77468899"
"2016-01";"U";"I";"T";"FVW";"ASI";"T";"A40";"40581441.405319"
"2016-01";"U";"I";"T";"FVW";"KUE";"T";"A40";"8096436.267872"
"2016-01";"U";"I";"T";"FVW";"KUE";"UEB";"A40";"887186.86358"
"2016-01";"U";"I";"T";"FVW";"KUE";"NUE";"A40";"7209249.404292"
"2016-01";"U";"I";"T";"FVW";"RLZ";"T";"A40";"12406641.101498"
"2016-01";"U";"I";"CHF";"T";"T";"T";"A40";"849866069.317155"
"2016-01";"U";"I";"CHF";"T";"ASI";"T";"A40";"335498610.0375249"
"2016-01";"U";"I";"CHF";"T";"KUE";"T";"A40";"469210836.54305"
"2016-01";"U";"I";"CHF";"T";"KUE";"UEB";"A40";"124786742.10795"
"2016-01";"U";"I";"CHF";"T";"KUE";"NUE";"A40";"344424094.4351"
"2016-01";"U";"I";"CHF";"T";"RLZ";"T";"A40";"45156622.73658"
"2016-01";"U";"I";"CHF";"NFU";"T";"T";"A40";"167799541.58893"
"2016-01";"U";"I";"CHF";"NFU";"ASI";"T";"A40";"123601139.88663195"
"2016-01";"U";"I";"CHF";"NFU";"KUE";"T";"A40";"36285785.16501"
"2016-01";"U";"I";"CHF";"NFU";"KUE";"UEB";"A40";"5244510.6103"
"2016-01";"U";"I";"CHF";"NFU";"KUE";"NUE";"A40";"31041274.55471"
"2016-01";"U";"I";"CHF";"NFU";"RLZ";"T";"A40";"7912616.537288"
"2016-01";"U";"I";"CHF";"FUN";"T";"T";"A40";"106601940.376141"
"2016-01";"U";"I";"CHF";"FUN";"ASI";"T";"A40";"64658845.835123"
"2016-01";"U";"I";"CHF";"FUN";"KUE";"T";"A40";"19070864.74939"
"2016-01";"U";"I";"CHF";"FUN";"KUE";"UEB";"A40";"2679625.29831"
"2016-01";"U";"I";"CHF";"FUN";"KUE";"NUE";"A40";"16391239.45108"
"2016-01";"U";"I";"CHF";"FUN";"RLZ";"T";"A40";"22872229.791628"
"2016-01";"U";"I";"CHF";"FVW";"T";"T";"A40";"35545904.654528"
"2016-01";"U";"I";"CHF";"FVW";"ASI";"T";"A40";"23767114.19592"
"2016-01";"U";"I";"CHF";"FVW";"KUE";"T";"A40";"6981993.85133"
"2016-01";"U";"I";"CHF";"FVW";"KUE";"UEB";"A40";"761296.15908"
"2016-01";"U";"I";"CHF";"FVW";"KUE";"NUE";"A40";"6220697.69225"
"2016-01";"U";"I";"CHF";"FVW";"RLZ";"T";"A40";"4796796.607278"
"2016-02";"U";"I";"T";"T";"T";"T";"A40";"976007232.190579"
"2016-02";"U";"I";"T";"T";"ASI";"T";"A40";"434907354.9867479"
"2016-02";"U";"I";"T";"T";"KUE";"T";"A40";"482597876.180506"
"2016-02";"U";"I";"T";"T";"KUE";"UEB";"A40";"129486417.60095"
"2016-02";"U";"I";"T";"T";"KUE";"NUE";"A40";"353111458.579556"
"2016-02";"U";"I";"T";"T";"RLZ";"T";"A40";"58502001.023325"
"2016-02";"U";"I";"T";"NFU";"T";"T";"A40";"202610516.931593"
"2016-02";"U";"I";"T";"NFU";"ASI";"T";"A40";"152401298.682488"
"2016-02";"U";"I";"T";"NFU";"KUE";"T";"A40";"38919584.828461"
"2016-02";"U";"I";"T";"NFU";"KUE";"UEB";"A40";"5473544.6218"
"2016-02";"U";"I";"T";"NFU";"KUE";"NUE";"A40";"33446040.206661"
"2016-02";"U";"I";"T";"NFU";"RLZ";"T";"A40";"11289633.420644"
"2016-02";"U";"I";"T";"FUN";"T";"T";"A40";"143550359.010768"
"2016-02";"U";"I";"T";"FUN";"ASI";"T";"A40";"93160531.497207"
"2016-02";"U";"I";"T";"FUN";"KUE";"T";"A40";"20402682.666929"
"2016-02";"U";"I";"T";"FUN";"KUE";"UEB";"A40";"2932852.7308"
"2016-02";"U";"I";"T";"FUN";"KUE";"NUE";"A40";"17469829.936129"
"2016-02";"U";"I";"T";"FUN";"RLZ";"T";"A40";"29987144.846632"
"2016-02";"U";"I";"T";"FVW";"T";"T";"A40";"60177065.208129"
"2016-02";"U";"I";"T";"FVW";"ASI";"T";"A40";"40380736.524115"
"2016-02";"U";"I";"T";"FVW";"KUE";"T";"A40";"8024542.818185"
"2016-02";"U";"I";"T";"FVW";"KUE";"UEB";"A40";"838763.13141"
"2016-02";"U";"I";"T";"FVW";"KUE";"NUE";"A40";"7185779.686775"
"2016-02";"U";"I";"T";"FVW";"RLZ";"T";"A40";"11771785.865829"
"2016-02";"U";"I";"CHF";"T";"T";"T";"A40";"853007378.5147244"
"2016-02";"U";"I";"CHF";"T";"ASI";"T";"A40";"339268312.9373879"
"2016-02";"U";"I";"CHF";"T";"KUE";"T";"A40";"468895816.05929"
"2016-02";"U";"I";"CHF";"T";"KUE";"UEB";"A40";"125026806.07284"
"2016-02";"U";"I";"CHF";"T";"KUE";"NUE";"A40";"343869009.98645"
"2016-02";"U";"I";"CHF";"T";"RLZ";"T";"A40";"44843249.518047"
"2016-02";"U";"I";"CHF";"NFU";"T";"T";"A40";"165745516.2366259"
"2016-02";"U";"I";"CHF";"NFU";"ASI";"T";"A40";"121388240.9559499"
"2016-02";"U";"I";"CHF";"NFU";"KUE";"T";"A40";"35332055.229422"
"2016-02";"U";"I";"CHF";"NFU";"KUE";"UEB";"A40";"5210222.66829"
"2016-02";"U";"I";"CHF";"NFU";"KUE";"NUE";"A40";"30121832.561132"
"2016-02";"U";"I";"CHF";"NFU";"RLZ";"T";"A40";"9025220.051254"
"2016-02";"U";"I";"CHF";"FUN";"T";"T";"A40";"107198441.0331"
"2016-02";"U";"I";"CHF";"FUN";"ASI";"T";"A40";"67037051.252381"
"2016-02";"U";"I";"CHF";"FUN";"KUE";"T";"A40";"18922396.06717"
"2016-02";"U";"I";"CHF";"FUN";"KUE";"UEB";"A40";"2819523.27149"
"2016-02";"U";"I";"CHF";"FUN";"KUE";"NUE";"A40";"16102872.79568"
"2016-02";"U";"I";"CHF";"FUN";"RLZ";"T";"A40";"21238993.713549"
"2016-02";"U";"I";"CHF";"FVW";"T";"T";"A40";"34330942.33334"
"2016-02";"U";"I";"CHF";"FVW";"ASI";"T";"A40";"23867027.850041"
"2016-02";"U";"I";"CHF";"FVW";"KUE";"T";"A40";"6937911.8483"
"2016-02";"U";"I";"CHF";"FVW";"KUE";"UEB";"A40";"749059.18118"
"2016-02";"U";"I";"CHF";"FVW";"KUE";"NUE";"A40";"6188852.66712"
"2016-02";"U";"I";"CHF";"FVW";"RLZ";"T";"A40";"3526002.634999"
"2016-03";"U";"I";"T";"T";"T";"T";"A40";"978106980.9364374"
"2016-03";"U";"I";"T";"T";"ASI";"T";"A40";"439929064.4948279"
"2016-03";"U";"I";"T";"T";"KUE";"T";"A40";"480346596.502287"
"2016-03";"U";"I";"T";"T";"KUE";"UEB";"A40";"128666326.37973"
"2016-03";"U";"I";"T";"T";"KUE";"NUE";"A40";"351680270.122557"
"2016-03";"U";"I";"T";"T";"RLZ";"T";"A40";"57831319.939323"
"2016-03";"U";"I";"T";"NFU";"T";"T";"A40";"198956969.03461793"
"2016-03";"U";"I";"T";"NFU";"ASI";"T";"A40";"150150027.348737"
"2016-03";"U";"I";"T";"NFU";"KUE";"T";"A40";"37796754.770789"
"2016-03";"U";"I";"T";"NFU";"KUE";"UEB";"A40";"5460615.25909"
"2016-03";"U";"I";"T";"NFU";"KUE";"NUE";"A40";"32336139.511699"
"2016-03";"U";"I";"T";"NFU";"RLZ";"T";"A40";"11010186.915092"
"2016-03";"U";"I";"T";"FUN";"T";"T";"A40";"145247060.137279"
"2016-03";"U";"I";"T";"FUN";"ASI";"T";"A40";"95595062.471435"
"2016-03";"U";"I";"T";"FUN";"KUE";"T";"A40";"20162654.178282"
"2016-03";"U";"I";"T";"FUN";"KUE";"UEB";"A40";"2811824.09963"
"2016-03";"U";"I";"T";"FUN";"KUE";"NUE";"A40";"17350830.078652"
